stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2023-07-03,1.9,14.71,4.88
2330,2023-07-04,1.88,14.86,4.93
2330,2023-07-05,1.89,14.79,4.9
2330,2023-07-06,1.95,14.35,4.76
2330,2023-07-07,1.95,14.35,4.76
2330,2023-07-10,1.95,14.35,4.76
2330,2023-07-11,1.91,14.66,4.86
2330,2023-07-12,1.9,14.68,4.87
2330,2023-07-13,1.88,14.86,4.93
2330,2023-07-14,1.86,15.02,4.98
2330,2023-07-17,1.86,15.02,4.98
2330,2023-07-18,1.89,14.76,4.89
2330,2023-07-19,1.89,14.76,4.89
2330,2023-07-20,1.9,14.71,4.88
2330,2023-07-21,1.96,14.23,4.72
2330,2023-07-24,1.97,14.18,4.7
2330,2023-07-25,1.93,14.46,4.79
2330,2023-07-26,1.94,14.38,4.77
2330,2023-07-27,1.93,14.46,4.79
2330,2023-07-28,1.94,14.41,4.78
2330,2023-07-31,1.95,14.35,4.76
