stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2021-10-01,1.74,26.86,7.47
2330,2021-10-04,1.75,26.77,7.45
2330,2021-10-05,1.75,26.77,7.45
2330,2021-10-06,1.75,26.72,7.43
2330,2021-10-07,1.72,27.14,7.55
2330,2021-10-08,1.74,26.91,7.49
2330,2021-10-12,1.74,26.91,7.49
2330,2021-10-13,1.75,26.72,7.43
2330,2021-10-14,1.75,26.81,7.46
2330,2021-10-15,1.67,28.08,7.81
2330,2021-10-18,1.69,27.61,7.68
2330,2021-10-19,1.67,28.08,7.81
2330,2021-10-20,1.67,27.98,7.79
2330,2021-10-21,1.68,27.89,7.76
2330,2021-10-22,1.67,28.08,7.81
2330,2021-10-25,1.69,27.75,7.72
2330,2021-10-26,1.67,28.03,7.8
2330,2021-10-27,1.67,28.03,7.8
2330,2021-10-28,1.68,27.84,7.75
2330,2021-10-29,1.69,27.61,7.68
