stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2017-02-02,3.25,15.6,3.73
2330,2017-02-03,3.25,15.6,3.73
2330,2017-02-06,3.25,15.6,3.73
2330,2017-02-07,3.25,15.6,3.73
2330,2017-02-08,3.27,15.51,3.71
2330,2017-02-09,3.26,15.55,3.72
2330,2017-02-10,3.23,15.68,3.75
2330,2017-02-13,3.2,15.85,3.79
2330,2017-02-14,3.2,15.85,3.79
2330,2017-02-15,3.7,15.98,3.82
2330,2017-02-16,3.7,14.66,3.53
2330,2017-02-17,3.69,14.7,3.54
2330,2017-02-18,3.69,14.7,3.54
2330,2017-02-20,3.68,14.74,3.55
2330,2017-02-21,3.68,14.74,3.55
2330,2017-02-22,3.71,14.62,3.52
2330,2017-02-23,3.71,14.62,3.52
2330,2017-02-24,3.7,14.66,3.53
