stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2017-03-01,3.76,14.43,3.47
2330,2017-03-02,3.76,14.43,3.47
2330,2017-03-03,3.8,14.27,3.43
2330,2017-03-06,3.81,14.24,3.42
2330,2017-03-07,3.77,14.39,3.46
2330,2017-03-08,3.74,14.51,3.49
2330,2017-03-09,3.79,14.31,3.44
2330,2017-03-10,3.81,14.24,3.42
2330,2017-03-13,3.75,14.47,3.48
2330,2017-03-14,3.76,14.43,3.47
2330,2017-03-15,3.75,14.47,3.48
2330,2017-03-16,3.68,14.74,3.55
2330,2017-03-17,3.66,14.86,3.57
2330,2017-03-20,3.66,14.86,3.57
2330,2017-03-21,3.59,15.13,3.64
2330,2017-03-22,3.62,15.01,3.61
2330,2017-03-23,3.62,15.01,3.61
2330,2017-03-24,3.64,14.93,3.59
2330,2017-03-27,3.63,14.97,3.6
2330,2017-03-28,3.6,15.09,3.63
2330,2017-03-29,3.66,14.86,3.57
2330,2017-03-30,3.66,14.86,3.57
2330,2017-03-31,3.7,14.66,3.53
