stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2020-05-04,3.22,22.15,4.72
2330,2020-05-05,3.21,22.18,4.73
2330,2020-05-06,3.21,22.22,4.73
2330,2020-05-07,3.19,22.33,4.76
2330,2020-05-08,3.19,22.33,4.76
2330,2020-05-11,3.16,22.6,4.81
2330,2020-05-12,3.22,22.15,4.72
2330,2020-05-13,3.2,22.3,4.75
2330,2020-05-14,3.24,18.95,4.53
2330,2020-05-15,3.19,19.28,4.61
2330,2020-05-18,3.28,18.76,4.49
2330,2020-05-19,3.26,18.86,4.51
2330,2020-05-20,3.23,19.02,4.55
2330,2020-05-21,3.19,19.24,4.6
2330,2020-05-22,3.25,18.89,4.52
2330,2020-05-25,3.25,18.89,4.52
2330,2020-05-26,3.21,19.11,4.57
2330,2020-05-27,3.2,19.18,4.59
2330,2020-05-28,3.23,19.02,4.55
2330,2020-05-29,3.25,18.89,4.52
