stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2018-04-02,3.25,18.63,4.2
2330,2018-04-03,3.28,18.44,4.16
2330,2018-04-09,3.27,18.52,4.17
2330,2018-04-10,3.26,18.56,4.18
2330,2018-04-11,3.23,18.75,4.22
2330,2018-04-12,3.27,18.52,4.17
2330,2018-04-13,3.27,18.48,4.17
2330,2018-04-16,3.29,18.41,4.15
2330,2018-04-17,3.36,17.99,4.05
2330,2018-04-18,3.36,17.99,4.05
2330,2018-04-19,3.27,18.48,4.17
2330,2018-04-20,3.49,17.31,3.9
2330,2018-04-23,3.53,17.12,3.86
2330,2018-04-24,3.52,17.16,3.87
2330,2018-04-25,3.56,17.01,3.83
2330,2018-04-26,3.6,16.78,3.78
2330,2018-04-27,3.58,16.89,3.81
2330,2018-04-30,3.52,17.16,3.87
