stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2017-05-02,3.56,15.24,3.67
2330,2017-05-03,3.54,15.36,3.7
2330,2017-05-04,3.54,15.36,3.7
2330,2017-05-05,3.54,15.32,3.69
2330,2017-05-08,3.46,15.71,3.78
2330,2017-05-09,3.44,15.79,3.8
2330,2017-05-10,3.41,14.92,3.66
2330,2017-05-11,3.37,15.07,3.7
2330,2017-05-12,3.4,14.96,3.67
2330,2017-05-15,3.4,14.96,3.67
2330,2017-05-16,3.42,14.85,3.64
2330,2017-05-17,3.43,14.81,3.63
2330,2017-05-18,3.44,14.78,3.63
2330,2017-05-19,3.45,14.74,3.62
2330,2017-05-22,3.41,14.89,3.65
2330,2017-05-23,3.41,14.89,3.65
2330,2017-05-24,3.41,14.92,3.66
2330,2017-05-25,3.38,15.03,3.69
2330,2017-05-26,3.38,15.03,3.69
2330,2017-05-31,3.45,14.74,3.62
