stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2022-03-01,1.66,26.25,7.22
2330,2022-03-02,1.66,26.12,7.19
2330,2022-03-03,1.66,26.16,7.2
2330,2022-03-04,1.68,25.86,7.12
2330,2022-03-07,1.74,25.03,6.89
2330,2022-03-08,1.78,24.47,6.73
2330,2022-03-09,1.76,24.68,6.79
2330,2022-03-10,1.7,25.51,7.02
2330,2022-03-11,1.74,24.99,6.88
2330,2022-03-14,1.75,24.86,6.84
2330,2022-03-15,1.79,24.25,6.67
2330,2022-03-16,1.79,24.25,6.67
2330,2022-03-17,1.72,25.29,6.96
2330,2022-03-18,1.72,25.25,6.95
2330,2022-03-21,1.71,25.47,7.01
2330,2022-03-22,1.72,25.34,6.97
2330,2022-03-23,1.69,25.64,7.06
2330,2022-03-24,1.69,25.68,7.07
2330,2022-03-25,1.67,25.99,7.15
2330,2022-03-28,1.71,25.38,6.98
2330,2022-03-29,1.87,25.6,7.04
2330,2022-03-30,1.83,26.08,7.18
2330,2022-03-31,1.84,25.95,7.14
