stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2022-04-01,1.87,25.6,7.04
2330,2022-04-06,1.9,25.12,6.91
2330,2022-04-07,1.94,24.6,6.77
2330,2022-04-08,1.94,24.64,6.78
2330,2022-04-11,1.97,24.25,6.67
2330,2022-04-12,1.97,24.21,6.66
2330,2022-04-13,1.92,24.9,6.85
2330,2022-04-14,1.92,24.9,6.85
2330,2022-04-15,1.96,24.42,6.72
2330,2022-04-18,1.96,24.38,6.71
2330,2022-04-19,1.95,24.55,6.76
2330,2022-04-20,1.93,24.77,6.82
2330,2022-04-21,1.95,24.55,6.76
2330,2022-04-22,1.97,24.25,6.67
2330,2022-04-25,2.01,23.77,6.54
2330,2022-04-26,2.01,23.73,6.53
2330,2022-04-27,2.09,22.86,6.29
2330,2022-04-28,2.07,23.08,6.35
2330,2022-04-29,2.04,23.38,6.43
