stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2017-12-01,1.97,69.09,0.55
3037,2017-12-04,1.95,70.0,0.56
3037,2017-12-05,1.99,68.41,0.54
3037,2017-12-06,1.9,71.82,0.57
3037,2017-12-07,1.82,74.77,0.6
3037,2017-12-08,1.92,71.14,0.57
3037,2017-12-11,1.92,71.14,0.57
3037,2017-12-12,1.75,77.73,0.62
3037,2017-12-13,1.69,80.91,0.64
3037,2017-12-14,1.68,81.36,0.65
3037,2017-12-15,1.71,79.77,0.64
3037,2017-12-18,1.72,79.32,0.63
3037,2017-12-19,1.76,77.5,0.62
3037,2017-12-20,1.7,80.23,0.64
3037,2017-12-21,1.73,78.64,0.63
3037,2017-12-22,1.73,78.86,0.63
3037,2017-12-25,1.74,78.41,0.62
3037,2017-12-26,1.79,76.14,0.61
3037,2017-12-27,1.79,76.14,0.61
3037,2017-12-28,1.81,75.23,0.6
3037,2017-12-29,1.84,74.09,0.59
