stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2025-06-02,1.49,43.35,1.63
3037,2025-06-03,1.47,43.78,1.64
3037,2025-06-04,1.46,44.21,1.66
3037,2025-06-05,1.46,44.21,1.66
3037,2025-06-06,1.46,44.21,1.66
3037,2025-06-09,1.5,42.92,1.61
3037,2025-06-10,1.4,45.92,1.72
3037,2025-06-11,1.38,46.78,1.76
3037,2025-06-12,1.4,45.92,1.72
3037,2025-06-13,1.46,43.99,1.65
3037,2025-06-16,1.46,44.21,1.66
3037,2025-06-17,1.48,43.56,1.64
3037,2025-06-18,1.45,44.42,1.67
3037,2025-06-19,1.49,43.13,1.62
3037,2025-06-20,1.5,42.92,1.61
3037,2025-06-23,1.36,47.21,1.77
3037,2025-06-24,1.35,47.85,1.8
3037,2025-06-25,1.32,48.93,1.84
3037,2025-06-26,1.32,48.93,1.84
3037,2025-06-27,1.33,48.5,1.82
3037,2025-06-30,1.32,48.93,1.84
