stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2022-05-03,1.59,18.86,4.7
3037,2022-05-04,1.56,19.21,4.79
3037,2022-05-05,1.56,19.26,4.8
3037,2022-05-06,1.63,18.37,4.58
3037,2022-05-09,1.61,18.64,4.65
3037,2022-05-10,1.57,19.13,4.77
3037,2022-05-11,1.6,18.73,4.67
3037,2022-05-12,1.63,18.42,4.59
3037,2022-05-13,1.58,18.99,4.73
3037,2022-05-16,1.59,18.95,4.72
3037,2022-05-17,1.55,19.39,4.83
3037,2022-05-18,1.53,19.66,4.9
3037,2022-05-19,1.55,19.35,4.82
3037,2022-05-20,1.57,19.17,4.78
3037,2022-05-23,1.57,19.08,4.76
3037,2022-05-24,1.67,18.02,4.49
3037,2022-05-25,1.6,18.82,4.69
3037,2022-05-26,1.69,17.8,4.44
3037,2022-05-27,1.69,17.8,4.44
3037,2022-05-30,1.6,18.82,4.69
3037,2022-05-31,1.58,19.04,4.74
