stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2021-05-03,1.28,22.12,3.18
3037,2021-05-04,1.34,21.11,3.03
3037,2021-05-05,1.41,20.0,2.87
3037,2021-05-06,1.31,21.52,3.09
3037,2021-05-07,1.31,21.52,3.09
3037,2021-05-10,1.38,20.51,2.95
3037,2021-05-11,1.45,19.47,2.8
3037,2021-05-12,1.54,18.42,2.65
3037,2021-05-13,1.48,19.11,2.75
3037,2021-05-14,1.47,19.19,2.76
3037,2021-05-17,1.5,18.81,2.7
3037,2021-05-18,1.4,20.14,2.89
3037,2021-05-19,1.43,19.82,2.85
3037,2021-05-20,1.48,19.11,2.75
3037,2021-05-21,1.39,20.3,2.92
3037,2021-05-24,1.35,20.91,3.0
3037,2021-05-25,1.33,21.31,3.06
3037,2021-05-26,1.36,20.81,2.99
3037,2021-05-27,1.39,20.4,2.93
3037,2021-05-28,1.34,21.11,3.03
3037,2021-05-31,1.24,22.73,3.26
