stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2025-03-03,1.32,34.34,1.87
3037,2025-03-04,1.32,34.19,1.86
3037,2025-03-05,1.29,34.94,1.9
3037,2025-03-06,1.32,34.19,1.86
3037,2025-03-07,1.34,33.73,1.84
3037,2025-03-10,1.33,34.04,1.85
3037,2025-03-11,1.37,32.98,1.79
3037,2025-03-12,1.34,33.73,1.84
3037,2025-03-13,1.4,32.38,1.76
3037,2025-03-14,1.42,31.93,1.74
3037,2025-03-17,1.4,32.38,1.76
3037,2025-03-18,1.39,32.53,1.77
3037,2025-03-19,1.44,31.48,1.71
3037,2025-03-20,1.37,32.98,1.79
3037,2025-03-21,1.36,33.13,1.8
3037,2025-03-24,1.41,32.08,1.75
3037,2025-03-25,1.42,31.93,1.74
3037,2025-03-26,1.4,32.23,1.75
3037,2025-03-27,1.44,31.48,1.71
3037,2025-03-28,1.52,29.82,1.62
3037,2025-03-31,1.62,27.86,1.52
