stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2018-01-02,1.79,76.36,0.61
3037,2018-01-03,1.81,75.45,0.6
3037,2018-01-04,1.8,75.68,0.6
3037,2018-01-05,1.78,76.82,0.61
3037,2018-01-08,1.75,77.95,0.62
3037,2018-01-09,1.73,78.64,0.63
3037,2018-01-10,1.78,76.59,0.61
3037,2018-01-11,1.73,78.64,0.63
3037,2018-01-12,1.71,79.55,0.63
3037,2018-01-15,1.75,77.73,0.62
3037,2018-01-16,1.71,79.77,0.64
3037,2018-01-17,1.68,81.36,0.65
3037,2018-01-18,1.68,81.14,0.65
3037,2018-01-19,1.68,81.14,0.65
3037,2018-01-22,1.75,77.95,0.62
3037,2018-01-23,1.69,80.45,0.64
3037,2018-01-24,1.73,78.64,0.63
3037,2018-01-25,1.61,84.55,0.67
3037,2018-01-26,1.62,84.32,0.67
3037,2018-01-29,1.52,90.0,0.72
3037,2018-01-30,1.53,89.09,0.71
3037,2018-01-31,1.42,96.36,0.77
