stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2024-05-02,1.69,26.29,2.87
3037,2024-05-03,1.7,26.0,2.84
3037,2024-05-06,1.63,27.18,2.96
3037,2024-05-07,1.65,26.88,2.93
3037,2024-05-08,1.59,27.92,3.04
3037,2024-05-09,1.57,28.14,3.07
3037,2024-05-10,1.58,28.06,3.06
3037,2024-05-13,1.61,27.55,3.0
3037,2024-05-14,1.63,27.1,2.96
3037,2024-05-15,1.64,26.96,2.94
3037,2024-05-16,1.64,27.03,2.95
3037,2024-05-17,1.63,27.1,2.96
3037,2024-05-20,1.66,26.66,2.91
3037,2024-05-21,1.65,26.88,2.93
3037,2024-05-22,1.64,26.96,2.94
3037,2024-05-23,1.57,28.21,3.08
3037,2024-05-24,1.59,27.92,3.04
3037,2024-05-27,1.56,28.36,3.09
3037,2024-05-28,1.56,28.36,3.09
3037,2024-05-29,1.57,28.21,3.08
3037,2024-05-30,1.6,27.7,3.02
3037,2024-05-31,1.64,26.96,2.94
