stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2018-11-01,3.21,50.32,0.56
3037,2018-11-02,3.21,50.32,0.56
3037,2018-11-05,3.13,51.61,0.58
3037,2018-11-06,3.24,49.84,0.56
3037,2018-11-07,3.11,51.94,0.58
3037,2018-11-08,3.16,50.97,0.57
3037,2018-11-09,3.1,52.1,0.58
3037,2018-11-12,2.99,53.87,0.6
3037,2018-11-13,2.97,54.35,0.61
3037,2018-11-14,2.94,14.41,0.6
3037,2018-11-15,2.67,15.85,0.67
3037,2018-11-16,2.54,16.65,0.7
3037,2018-11-19,2.53,16.78,0.7
3037,2018-11-20,2.51,16.91,0.71
3037,2018-11-21,2.49,16.99,0.71
3037,2018-11-22,2.68,15.81,0.66
3037,2018-11-23,2.67,15.85,0.67
3037,2018-11-26,2.67,15.89,0.67
3037,2018-11-27,2.5,16.95,0.71
3037,2018-11-28,2.51,16.91,0.71
3037,2018-11-29,2.5,16.95,0.71
3037,2018-11-30,2.36,17.92,0.75
