stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2023-08-01,4.3,12.65,3.33
3037,2023-08-02,4.44,12.24,3.22
3037,2023-08-04,4.5,12.07,3.18
3037,2023-08-07,4.39,12.38,3.26
3037,2023-08-08,4.48,12.14,3.2
3037,2023-08-09,4.34,12.52,3.3
3037,2023-08-10,4.51,12.04,3.17
3037,2023-08-11,4.58,11.87,3.13
3037,2023-08-14,4.69,11.6,3.05
3037,2023-08-15,4.55,11.94,3.14
3037,2023-08-16,4.49,12.11,3.19
3037,2023-08-17,4.43,12.28,3.23
3037,2023-08-18,4.58,11.87,3.13
3037,2023-08-21,4.63,11.73,3.09
3037,2023-08-22,4.54,11.97,3.15
3037,2023-08-23,4.51,12.04,3.17
3037,2023-08-24,4.23,12.86,3.39
3037,2023-08-25,4.45,12.21,3.22
3037,2023-08-28,4.54,11.97,3.15
3037,2023-08-29,4.34,12.52,3.3
3037,2023-08-30,4.34,12.52,3.3
3037,2023-08-31,4.31,12.62,3.32
