stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2020-10-05,1.39,27.54,2.61
3037,2020-10-06,1.4,27.36,2.59
3037,2020-10-07,1.38,27.82,2.63
3037,2020-10-08,1.29,29.86,2.83
3037,2020-10-12,1.28,30.0,2.84
3037,2020-10-13,1.27,30.11,2.85
3037,2020-10-14,1.27,30.14,2.85
3037,2020-10-15,1.27,30.11,2.85
3037,2020-10-16,1.3,29.47,2.79
3037,2020-10-19,1.27,30.11,2.85
3037,2020-10-20,1.24,30.99,2.93
3037,2020-10-21,1.26,30.42,2.88
3037,2020-10-22,1.25,30.74,2.91
3037,2020-10-23,1.28,29.96,2.84
3037,2020-10-26,1.28,30.07,2.85
3037,2020-10-27,1.34,28.73,2.72
3037,2020-10-28,1.46,24.48,2.39
3037,2020-10-29,1.61,22.19,2.17
3037,2020-10-30,1.6,22.29,2.18
