stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2018-06-01,2.98,50.91,0.59
3037,2018-06-04,2.84,53.33,0.62
3037,2018-06-05,2.9,52.27,0.61
3037,2018-06-06,2.9,52.27,0.61
3037,2018-06-07,2.92,51.82,0.6
3037,2018-06-08,2.92,51.97,0.6
3037,2018-06-11,2.92,51.82,0.6
3037,2018-06-12,2.93,51.67,0.6
3037,2018-06-13,2.92,51.97,0.6
3037,2018-06-14,2.82,53.64,0.62
3037,2018-06-15,2.82,53.64,0.62
3037,2018-06-19,2.87,52.73,0.61
3037,2018-06-20,2.91,52.12,0.6
3037,2018-06-21,2.92,51.82,0.6
3037,2018-06-22,2.96,51.21,0.59
3037,2018-06-25,2.96,51.21,0.59
3037,2018-06-26,3.05,49.7,0.58
3037,2018-06-27,3.09,49.09,0.57
3037,2018-06-28,3.11,48.79,0.57
3037,2018-06-29,3.07,49.39,0.57
