stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2022-01-03,0.6,33.14,6.16
3037,2022-01-04,0.59,34.0,6.32
3037,2022-01-05,0.6,33.0,6.13
3037,2022-01-06,0.63,31.71,5.89
3037,2022-01-07,0.64,31.21,5.8
3037,2022-01-10,0.66,30.06,5.59
3037,2022-01-11,0.67,29.91,5.56
3037,2022-01-12,0.64,30.99,5.76
3037,2022-01-13,0.64,31.28,5.81
3037,2022-01-14,0.63,31.56,5.87
3037,2022-01-17,0.63,31.78,5.91
3037,2022-01-18,0.63,31.85,5.92
3037,2022-01-19,0.65,30.92,5.75
3037,2022-01-20,0.63,31.85,5.92
3037,2022-01-21,0.69,28.84,5.36
3037,2022-01-24,0.67,29.7,5.52
3037,2022-01-25,0.69,28.77,5.35
3037,2022-01-26,0.7,28.69,5.33
