stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2018-09-03,2.82,57.26,0.64
3037,2018-09-04,2.76,58.39,0.65
3037,2018-09-05,2.75,58.71,0.66
3037,2018-09-06,2.78,58.06,0.65
3037,2018-09-07,2.84,56.77,0.63
3037,2018-09-10,2.96,54.52,0.61
3037,2018-09-11,2.82,57.1,0.64
3037,2018-09-12,2.75,58.55,0.65
3037,2018-09-13,2.75,58.55,0.65
3037,2018-09-14,2.63,61.29,0.68
3037,2018-09-17,2.49,64.68,0.72
3037,2018-09-18,2.52,64.03,0.72
3037,2018-09-19,2.54,63.55,0.71
3037,2018-09-20,2.53,63.71,0.71
3037,2018-09-21,2.62,61.61,0.69
3037,2018-09-25,2.46,65.48,0.73
3037,2018-09-26,2.5,64.52,0.72
3037,2018-09-27,2.56,63.06,0.7
3037,2018-09-28,2.49,64.68,0.72
