stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2018-07-02,3.09,49.09,0.57
3037,2018-07-03,3.16,47.88,0.55
3037,2018-07-04,3.15,48.03,0.56
3037,2018-07-05,3.1,48.94,0.57
3037,2018-07-06,3.25,46.67,0.54
3037,2018-07-09,3.23,46.97,0.54
3037,2018-07-10,3.13,48.33,0.56
3037,2018-07-11,3.14,48.18,0.56
3037,2018-07-12,3.11,48.79,0.57
3037,2018-07-13,3.09,49.09,0.57
3037,2018-07-16,3.09,49.09,0.57
3037,2018-07-17,3.11,48.79,0.57
3037,2018-07-18,3.06,49.55,0.57
3037,2018-07-19,3.04,49.85,0.58
3037,2018-07-20,3.05,49.7,0.58
3037,2018-07-23,3.05,49.7,0.58
3037,2018-07-24,3.03,50.0,0.58
3037,2018-07-25,3.02,50.15,0.58
3037,2018-07-26,3.06,49.55,0.57
3037,2018-07-27,2.99,50.61,0.59
3037,2018-07-30,3.05,49.7,0.58
3037,2018-07-31,3.08,49.24,0.57
