stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2021-09-01,0.94,28.61,4.12
3037,2021-09-02,0.94,28.42,4.09
3037,2021-09-03,0.9,29.87,4.3
3037,2021-09-06,0.9,29.77,4.29
3037,2021-09-07,0.94,28.61,4.12
3037,2021-09-08,0.97,27.55,3.97
3037,2021-09-09,0.97,27.75,4.0
3037,2021-09-10,0.96,28.03,4.04
3037,2021-09-13,0.96,27.84,4.01
3037,2021-09-14,0.98,27.46,3.95
3037,2021-09-15,0.98,27.26,3.93
3037,2021-09-16,0.96,28.03,4.04
3037,2021-09-17,0.94,28.42,4.09
3037,2021-09-22,0.99,27.17,3.91
3037,2021-09-23,0.98,27.36,3.94
3037,2021-09-24,0.97,27.55,3.97
3037,2021-09-27,1.01,26.59,3.83
3037,2021-09-28,1.01,26.4,3.8
3037,2021-09-29,1.06,25.24,3.63
3037,2021-09-30,1.05,25.43,3.66
