stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2021-04-01,1.53,24.62,2.78
3037,2021-04-06,1.5,25.03,2.82
3037,2021-04-07,1.53,24.57,2.77
3037,2021-04-08,1.51,24.97,2.82
3037,2021-04-09,1.53,24.65,2.78
3037,2021-04-12,1.56,24.09,2.72
3037,2021-04-13,1.59,23.66,2.67
3037,2021-04-14,1.6,23.52,2.65
3037,2021-04-15,1.59,23.63,2.66
3037,2021-04-16,1.55,24.22,2.73
3037,2021-04-19,1.5,25.05,2.82
3037,2021-04-20,1.5,25.08,2.83
3037,2021-04-21,1.51,24.89,2.81
3037,2021-04-22,1.54,24.41,2.75
3037,2021-04-23,1.49,25.32,2.85
3037,2021-04-26,1.4,26.83,3.02
3037,2021-04-27,1.37,27.55,3.11
3037,2021-04-28,1.24,22.73,3.26
3037,2021-04-29,1.22,23.23,3.34
