stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2019-01-02,2.16,19.58,0.82
3037,2019-01-03,2.07,20.51,0.86
3037,2019-01-04,2.09,20.25,0.85
3037,2019-01-07,2.07,20.42,0.86
3037,2019-01-08,2.04,20.72,0.87
3037,2019-01-09,2.27,18.69,0.78
3037,2019-01-10,2.26,18.73,0.79
3037,2019-01-11,2.36,17.97,0.75
3037,2019-01-14,2.38,17.84,0.75
3037,2019-01-15,2.37,17.88,0.75
3037,2019-01-16,2.32,18.26,0.77
3037,2019-01-17,2.33,18.18,0.76
3037,2019-01-18,2.26,18.77,0.79
3037,2019-01-21,2.26,18.73,0.79
3037,2019-01-22,2.34,18.09,0.76
3037,2019-01-23,2.36,17.92,0.75
3037,2019-01-24,2.31,18.31,0.77
3037,2019-01-25,2.3,18.39,0.77
3037,2019-01-28,2.24,18.94,0.8
3037,2019-01-29,2.19,19.36,0.81
3037,2019-01-30,2.22,19.07,0.8
