stock_id,date,dividend_yield,pe_ratio,pb_ratio
3037,2023-02-01,2.4,7.67,2.66
3037,2023-02-02,2.37,7.78,2.7
3037,2023-02-03,2.48,7.43,2.57
3037,2023-02-06,2.64,7.0,2.42
3037,2023-02-07,2.62,7.05,2.44
3037,2023-02-08,2.59,7.13,2.47
3037,2023-02-09,2.57,7.19,2.49
3037,2023-02-10,2.64,7.0,2.42
3037,2023-02-13,2.65,6.97,2.41
3037,2023-02-14,2.59,7.13,2.47
3037,2023-02-15,2.47,7.46,2.58
3037,2023-02-16,2.45,7.51,2.6
3037,2023-02-17,2.5,7.38,2.56
3037,2023-02-20,2.49,7.4,2.57
3037,2023-02-21,2.47,7.46,2.58
3037,2023-02-22,2.55,6.67,2.3
3037,2023-02-23,2.54,6.69,2.31
3037,2023-02-24,2.66,6.39,2.21
