stock_id,date,open,high,low,close,volume
2891,2017-05-02,18.85,18.95,18.8,18.9,40189098
2891,2017-05-03,18.9,19.0,18.9,19.0,34471999
2891,2017-05-04,19.0,19.0,18.9,19.0,25906276
2891,2017-05-05,19.0,19.0,18.9,18.9,22069972
2891,2017-05-08,18.95,19.0,18.9,19.0,32309319
2891,2017-05-09,19.0,19.1,18.95,19.0,60951849
2891,2017-05-10,19.0,19.1,18.95,19.05,44758210
2891,2017-05-11,19.05,19.15,19.0,19.15,35552834
2891,2017-05-12,19.1,19.3,19.1,19.3,46465623
2891,2017-05-15,19.3,19.5,19.25,19.5,55688639
2891,2017-05-16,19.6,19.7,19.5,19.7,70052787
2891,2017-05-17,19.7,19.7,19.5,19.65,37951150
2891,2017-05-18,19.4,19.5,19.3,19.5,47425129
2891,2017-05-19,19.4,19.45,19.15,19.25,37694079
2891,2017-05-22,19.3,19.45,19.25,19.4,39672255
2891,2017-05-23,19.5,19.5,19.05,19.1,50326555
2891,2017-05-24,19.2,19.25,19.1,19.1,41955432
2891,2017-05-25,19.1,19.45,19.05,19.45,50440261
2891,2017-05-26,19.45,19.45,19.3,19.45,37263751
2891,2017-05-31,19.45,19.5,19.15,19.15,43542745
