stock_id,date,open,high,low,close,volume
2891,2017-10-02,19.15,19.15,19.0,19.05,14362143
2891,2017-10-03,19.15,19.2,19.05,19.2,18833195
2891,2017-10-05,19.2,19.25,19.05,19.15,15857460
2891,2017-10-06,19.2,19.4,19.2,19.4,35943826
2891,2017-10-11,19.4,19.5,19.35,19.35,34484571
2891,2017-10-12,19.4,19.45,19.25,19.35,31997724
2891,2017-10-13,19.35,19.4,19.25,19.4,17955710
2891,2017-10-16,19.4,19.45,19.3,19.45,17967963
2891,2017-10-17,19.45,19.5,19.4,19.5,16552969
2891,2017-10-18,19.5,19.5,19.3,19.35,30668980
2891,2017-10-19,19.4,19.45,19.3,19.4,11511748
2891,2017-10-20,19.4,19.45,19.3,19.4,18735050
2891,2017-10-23,19.45,19.45,19.4,19.4,15720935
2891,2017-10-24,19.4,19.4,19.3,19.4,18005932
2891,2017-10-25,19.4,19.45,19.3,19.45,11826017
2891,2017-10-26,19.5,19.5,19.3,19.3,22108048
2891,2017-10-27,19.35,19.6,19.35,19.45,29239411
2891,2017-10-30,19.45,19.55,19.35,19.35,22637743
2891,2017-10-31,19.3,19.45,19.3,19.3,21111916
