stock_id,date,open,high,low,close,volume
2891,2022-09-01,23.1,23.25,22.85,23.05,47669887
2891,2022-09-02,23.0,23.1,22.9,22.9,23891193
2891,2022-09-05,23.1,23.35,22.95,23.25,23758732
2891,2022-09-06,23.35,23.5,23.25,23.4,20050547
2891,2022-09-07,23.1,23.2,22.8,22.8,45737203
2891,2022-09-08,22.95,22.95,22.7,22.9,27078509
2891,2022-09-12,23.2,23.25,22.9,22.9,32500402
2891,2022-09-13,23.1,23.15,22.7,22.75,38731157
2891,2022-09-14,22.45,22.55,22.3,22.3,48771034
2891,2022-09-15,22.3,22.45,22.2,22.3,25037605
2891,2022-09-16,22.2,22.35,22.1,22.1,71792293
2891,2022-09-19,22.1,22.4,22.1,22.15,29847062
2891,2022-09-20,22.25,22.3,22.05,22.2,27011484
2891,2022-09-21,22.1,22.15,22.0,22.05,32899022
2891,2022-09-22,21.9,21.9,21.5,21.6,51921590
2891,2022-09-23,21.6,21.85,21.4,21.65,29564833
2891,2022-09-26,21.55,21.55,21.25,21.25,32604848
2891,2022-09-27,21.15,21.35,20.7,20.75,65770290
2891,2022-09-28,20.75,20.9,20.1,20.1,81166323
2891,2022-09-29,20.15,20.45,20.0,20.05,73995626
2891,2022-09-30,19.85,20.0,19.75,19.85,76896075
