stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2019-11-01,3.13,20.67,1.71
3711,2019-11-04,3.11,20.8,1.72
3711,2019-11-05,3.13,20.67,1.71
3711,2019-11-06,3.14,20.57,1.7
3711,2019-11-07,3.14,20.59,1.7
3711,2019-11-08,3.19,20.23,1.67
3711,2019-11-11,3.21,20.16,1.66
3711,2019-11-12,3.19,20.94,1.65
3711,2019-11-13,3.21,20.86,1.65
3711,2019-11-14,3.21,20.86,1.65
3711,2019-11-15,3.2,20.91,1.65
3711,2019-11-18,3.14,21.31,1.68
3711,2019-11-19,3.16,21.12,1.67
3711,2019-11-20,3.14,21.31,1.68
3711,2019-11-21,3.22,20.75,1.64
3711,2019-11-22,3.21,20.8,1.64
3711,2019-11-25,3.25,20.59,1.62
3711,2019-11-26,3.23,20.67,1.63
3711,2019-11-27,3.24,20.61,1.63
3711,2019-11-28,3.25,20.59,1.62
3711,2019-11-29,3.31,20.21,1.6
