stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2021-06-01,3.72,15.09,2.12
3711,2021-06-02,3.78,14.82,2.08
3711,2021-06-03,3.75,14.95,2.1
3711,2021-06-04,3.78,14.82,2.08
3711,2021-06-07,3.64,15.42,2.16
3711,2021-06-08,3.64,15.42,2.16
3711,2021-06-09,3.68,15.22,2.14
3711,2021-06-10,3.61,15.55,2.18
3711,2021-06-11,3.54,15.82,2.22
3711,2021-06-15,3.56,15.75,2.21
3711,2021-06-16,3.64,15.42,2.16
3711,2021-06-17,3.56,15.75,2.21
3711,2021-06-18,3.61,15.55,2.18
3711,2021-06-21,3.72,15.09,2.12
3711,2021-06-22,3.72,15.09,2.12
3711,2021-06-23,3.62,15.49,2.17
3711,2021-06-24,3.64,15.42,2.16
3711,2021-06-25,3.57,15.69,2.2
3711,2021-06-28,3.73,15.02,2.11
3711,2021-06-29,3.72,15.09,2.12
3711,2021-06-30,3.75,14.95,2.1
