stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2020-01-02,3.02,22.14,1.75
3711,2020-01-03,3.06,21.87,1.73
3711,2020-01-06,3.18,21.04,1.66
3711,2020-01-07,3.18,21.04,1.66
3711,2020-01-08,3.23,20.7,1.63
3711,2020-01-09,3.13,21.34,1.68
3711,2020-01-10,3.14,21.28,1.68
3711,2020-01-13,3.1,21.58,1.7
3711,2020-01-14,3.08,21.71,1.71
3711,2020-01-15,3.08,21.68,1.71
3711,2020-01-16,3.15,21.2,1.67
3711,2020-01-17,3.15,21.2,1.67
3711,2020-01-20,3.16,21.12,1.67
3711,2020-01-30,3.37,19.81,1.56
3711,2020-01-31,3.35,19.95,1.57
