stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2022-05-03,7.3,6.43,1.58
3711,2022-05-04,7.25,6.47,1.59
3711,2022-05-05,7.1,6.61,1.62
3711,2022-05-06,7.3,6.43,1.58
3711,2022-05-09,7.44,5.91,1.62
3711,2022-05-10,7.34,5.99,1.65
3711,2022-05-11,7.28,6.04,1.66
3711,2022-05-12,7.53,5.84,1.6
3711,2022-05-13,7.42,5.92,1.63
3711,2022-05-16,7.39,5.94,1.63
3711,2022-05-17,7.19,6.11,1.68
3711,2022-05-18,7.22,6.08,1.67
3711,2022-05-19,7.31,6.01,1.65
3711,2022-05-20,7.18,6.12,1.68
3711,2022-05-23,7.18,6.12,1.68
3711,2022-05-24,7.25,6.06,1.67
3711,2022-05-25,7.13,6.16,1.69
3711,2022-05-26,7.1,6.19,1.7
3711,2022-05-27,6.93,6.34,1.74
3711,2022-05-30,6.8,6.47,1.78
3711,2022-05-31,6.7,6.56,1.8
