stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2020-05-04,3.11,16.26,1.36
3711,2020-05-05,3.08,16.41,1.38
3711,2020-05-06,3.11,16.26,1.36
3711,2020-05-07,3.02,15.08,1.39
3711,2020-05-08,2.96,15.4,1.41
3711,2020-05-11,2.9,15.69,1.44
3711,2020-05-12,2.94,15.51,1.43
3711,2020-05-13,2.94,15.49,1.42
3711,2020-05-14,3.01,15.15,1.39
3711,2020-05-15,3.01,15.13,1.39
3711,2020-05-18,3.19,14.26,1.31
3711,2020-05-19,3.22,14.17,1.3
3711,2020-05-20,3.24,14.05,1.29
3711,2020-05-21,3.17,14.35,1.32
3711,2020-05-22,3.26,13.96,1.28
3711,2020-05-25,3.27,13.92,1.28
3711,2020-05-26,3.26,13.99,1.29
3711,2020-05-27,3.28,13.9,1.28
3711,2020-05-28,3.26,13.96,1.28
3711,2020-05-29,3.24,14.08,1.29
