stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2025-04-01,3.48,19.99,2.01
3711,2025-04-02,3.49,19.92,2.0
3711,2025-04-07,3.87,17.98,1.81
3711,2025-04-08,4.08,17.05,1.71
3711,2025-04-09,4.52,15.37,1.54
3711,2025-04-10,4.11,16.91,1.7
3711,2025-04-11,3.94,17.98,1.81
3711,2025-04-14,4.0,17.71,1.78
3711,2025-04-15,3.91,18.11,1.82
3711,2025-04-16,3.97,17.85,1.79
3711,2025-04-17,4.09,17.31,1.74
3711,2025-04-18,4.11,17.25,1.73
3711,2025-04-21,4.12,17.18,1.72
3711,2025-04-22,4.16,17.05,1.71
3711,2025-04-23,3.85,18.38,1.85
3711,2025-04-24,4.0,17.71,1.78
3711,2025-04-25,3.85,18.38,1.85
3711,2025-04-28,3.87,18.32,1.84
3711,2025-04-29,3.83,18.52,1.86
3711,2025-04-30,3.91,18.11,1.82
