stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2022-03-01,4.07,6.9,1.7
3711,2022-03-02,4.09,6.87,1.69
3711,2022-03-03,4.05,6.94,1.7
3711,2022-03-04,4.11,6.84,1.68
3711,2022-03-07,4.29,6.54,1.61
3711,2022-03-08,4.36,6.44,1.58
3711,2022-03-09,4.27,6.58,1.62
3711,2022-03-10,4.17,6.74,1.65
3711,2022-03-11,4.17,6.74,1.65
3711,2022-03-14,4.11,6.84,1.68
3711,2022-03-15,4.24,6.63,1.63
3711,2022-03-16,4.2,6.69,1.64
3711,2022-03-17,4.05,6.94,1.7
3711,2022-03-18,4.01,7.0,1.72
3711,2022-03-21,3.99,7.04,1.73
3711,2022-03-22,4.01,7.0,1.72
3711,2022-03-23,3.97,7.07,1.74
3711,2022-03-24,3.99,7.04,1.73
3711,2022-03-25,4.01,7.0,1.72
3711,2022-03-28,4.05,6.94,1.7
3711,2022-03-29,4.05,6.94,1.7
3711,2022-03-30,4.01,7.0,1.72
3711,2022-03-31,4.05,6.94,1.7
