stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2020-07-01,2.94,15.49,1.42
3711,2020-07-02,2.75,16.56,1.52
3711,2020-07-03,2.78,16.38,1.5
3711,2020-07-06,2.79,16.31,1.5
3711,2020-07-07,2.84,16.06,1.48
3711,2020-07-08,2.88,15.83,1.45
3711,2020-07-09,2.84,16.04,1.47
3711,2020-07-10,2.79,16.31,1.5
3711,2020-07-13,2.76,16.49,1.52
3711,2020-07-14,2.83,16.1,1.48
3711,2020-07-15,2.83,16.1,1.48
3711,2020-07-16,2.87,15.88,1.46
3711,2020-07-17,2.89,15.79,1.45
3711,2020-07-20,2.83,16.08,1.48
3711,2020-07-21,2.78,16.4,1.51
3711,2020-07-22,2.79,16.36,1.5
3711,2020-07-23,2.79,16.36,1.5
3711,2020-07-24,2.86,15.92,1.46
3711,2020-07-27,2.74,16.63,1.53
3711,2020-07-28,2.83,16.1,1.48
3711,2020-07-29,2.76,16.51,1.52
3711,2020-07-30,2.65,17.2,1.58
3711,2020-07-31,2.65,17.22,1.58
