stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2023-12-01,6.87,14.48,1.87
3711,2023-12-04,6.76,14.71,1.89
3711,2023-12-05,6.79,14.65,1.89
3711,2023-12-06,6.81,14.59,1.88
3711,2023-12-07,6.95,14.31,1.84
3711,2023-12-08,6.79,14.65,1.89
3711,2023-12-11,6.71,14.82,1.91
3711,2023-12-12,6.79,14.65,1.89
3711,2023-12-13,6.76,14.71,1.89
3711,2023-12-14,6.58,15.1,1.95
3711,2023-12-15,6.71,14.82,1.91
3711,2023-12-18,6.68,14.88,1.92
3711,2023-12-19,6.68,14.88,1.92
3711,2023-12-20,6.68,14.88,1.92
3711,2023-12-21,6.76,14.71,1.89
3711,2023-12-22,6.68,14.88,1.92
3711,2023-12-25,6.71,14.82,1.91
3711,2023-12-26,6.63,14.99,1.93
3711,2023-12-27,6.58,15.1,1.95
3711,2023-12-28,6.49,15.33,1.97
3711,2023-12-29,6.51,15.27,1.97
