stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2021-11-01,4.27,11.9,1.77
3711,2021-11-02,4.24,11.98,1.78
3711,2021-11-03,4.26,11.92,1.77
3711,2021-11-04,4.27,11.89,1.77
3711,2021-11-05,4.2,10.0,1.83
3711,2021-11-08,3.97,10.58,1.94
3711,2021-11-09,3.99,10.53,1.93
3711,2021-11-10,4.03,10.43,1.91
3711,2021-11-11,4.09,10.28,1.88
3711,2021-11-12,4.03,10.43,1.91
3711,2021-11-15,3.97,10.58,1.94
3711,2021-11-16,3.97,10.58,1.94
3711,2021-11-17,3.93,10.68,1.95
3711,2021-11-18,3.95,10.63,1.94
3711,2021-11-19,3.95,10.63,1.94
3711,2021-11-22,3.93,10.68,1.95
3711,2021-11-23,3.99,10.53,1.93
3711,2021-11-24,4.07,10.33,1.89
3711,2021-11-25,4.03,10.43,1.91
3711,2021-11-26,4.13,10.18,1.86
3711,2021-11-29,4.15,10.13,1.85
3711,2021-11-30,4.11,10.23,1.87
