stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2020-11-02,2.99,12.42,1.42
3711,2020-11-03,2.99,12.42,1.42
3711,2020-11-04,2.94,12.12,1.41
3711,2020-11-05,2.93,12.16,1.42
3711,2020-11-06,2.91,12.25,1.43
3711,2020-11-09,2.85,12.51,1.46
3711,2020-11-10,2.8,12.75,1.48
3711,2020-11-11,2.8,12.75,1.48
3711,2020-11-12,2.78,12.83,1.49
3711,2020-11-13,2.84,12.57,1.46
3711,2020-11-16,2.78,12.82,1.49
3711,2020-11-17,2.78,12.83,1.49
3711,2020-11-18,2.74,13.01,1.52
3711,2020-11-19,2.74,12.99,1.51
3711,2020-11-20,2.74,12.99,1.51
3711,2020-11-23,2.71,13.17,1.53
3711,2020-11-24,2.72,13.08,1.52
3711,2020-11-25,2.76,12.92,1.5
3711,2020-11-26,2.72,13.1,1.53
3711,2020-11-27,2.69,13.26,1.54
3711,2020-11-30,2.61,13.65,1.59
