stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2019-04-01,3.64,11.55,1.44
3711,2019-04-02,3.54,11.87,1.48
3711,2019-04-03,3.53,11.9,1.48
3711,2019-04-08,3.54,11.87,1.48
3711,2019-04-09,3.53,11.9,1.48
3711,2019-04-10,3.48,12.07,1.5
3711,2019-04-11,3.5,12.0,1.49
3711,2019-04-12,3.59,11.71,1.46
3711,2019-04-15,3.52,11.93,1.49
3711,2019-04-16,3.52,11.93,1.49
3711,2019-04-17,3.32,12.64,1.57
3711,2019-04-18,3.37,12.45,1.55
3711,2019-04-19,3.31,12.69,1.58
3711,2019-04-22,3.33,12.61,1.57
3711,2019-04-23,3.36,12.49,1.56
3711,2019-04-24,3.42,12.29,1.53
3711,2019-04-25,3.4,12.37,1.54
3711,2019-04-26,3.42,12.29,1.53
3711,2019-04-29,3.49,12.03,1.5
3711,2019-04-30,3.49,12.05,1.5
