stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2018-06-01,3.29,,
3711,2018-06-04,3.26,,
3711,2018-06-05,3.26,,
3711,2018-06-06,3.22,,
3711,2018-06-07,3.19,,
3711,2018-06-08,3.23,,
3711,2018-06-11,3.29,,
3711,2018-06-12,3.31,,
3711,2018-06-13,3.31,,
3711,2018-06-14,3.36,,
3711,2018-06-15,3.36,,
3711,2018-06-19,3.47,,
3711,2018-06-20,3.47,,
3711,2018-06-21,3.44,,
3711,2018-06-22,3.46,,
3711,2018-06-25,3.45,,
3711,2018-06-26,3.5,,
3711,2018-06-27,3.53,,
3711,2018-06-28,3.53,,
3711,2018-06-29,3.49,,
