stock_id,date,dividend_yield,pe_ratio,pb_ratio
3711,2024-04-01,3.47,20.38,2.17
3711,2024-04-02,3.39,20.86,2.22
3711,2024-04-03,3.37,20.99,2.24
3711,2024-04-08,3.4,20.79,2.22
3711,2024-04-09,3.33,21.2,2.26
3711,2024-04-10,3.28,21.54,2.3
3711,2024-04-11,3.27,21.6,2.3
3711,2024-04-12,3.24,21.81,2.32
3711,2024-04-15,3.25,21.74,2.32
3711,2024-04-16,3.4,20.79,2.22
3711,2024-04-17,3.33,21.2,2.26
3711,2024-04-18,3.44,20.52,2.19
3711,2024-04-19,3.56,19.84,2.11
3711,2024-04-22,3.6,19.63,2.09
3711,2024-04-23,3.59,19.7,2.1
3711,2024-04-24,3.51,20.11,2.14
3711,2024-04-25,3.59,19.7,2.1
3711,2024-04-26,3.65,19.36,2.06
3711,2024-04-29,3.54,19.97,2.13
3711,2024-04-30,3.51,20.11,2.14
