stock_id,date,open,high,low,close,volume
2351,2018-05-02,71.1,72.0,69.7,69.7,1012061
2351,2018-05-03,69.9,70.6,69.9,70.0,314051
2351,2018-05-04,70.8,71.0,70.1,70.6,337728
2351,2018-05-07,70.6,71.9,67.3,68.8,1515119
2351,2018-05-08,68.8,70.4,67.8,70.0,968000
2351,2018-05-09,70.6,71.9,69.6,71.4,731164
2351,2018-05-10,71.8,72.4,70.7,71.1,360001
2351,2018-05-11,71.7,71.7,70.8,70.8,301010
2351,2018-05-14,71.0,74.4,70.9,73.5,914500
2351,2018-05-15,73.5,74.8,73.0,73.2,680000
2351,2018-05-16,73.1,74.0,72.0,72.0,483100
2351,2018-05-17,72.0,73.0,71.3,71.9,355000
2351,2018-05-18,72.5,74.9,72.5,72.7,1197500
2351,2018-05-21,72.7,74.4,72.7,74.2,410088
2351,2018-05-22,74.2,75.9,74.2,75.0,578281
2351,2018-05-23,75.8,75.8,73.9,75.0,433100
2351,2018-05-24,75.1,78.0,74.2,76.8,681410
2351,2018-05-25,78.7,84.2,77.8,84.2,3178704
2351,2018-05-28,83.4,85.4,80.5,85.3,1631243
2351,2018-05-29,83.0,85.2,82.5,82.5,914911
2351,2018-05-30,81.5,82.3,79.5,80.1,801656
2351,2018-05-31,80.8,81.8,79.3,79.7,608449
