stock_id,date,open,high,low,close,volume
2351,2018-12-03,76.8,79.5,76.8,78.8,961408
2351,2018-12-04,79.4,79.4,77.4,78.7,749100
2351,2018-12-05,77.5,77.5,75.2,76.0,664106
2351,2018-12-06,75.7,75.7,72.8,73.1,593014
2351,2018-12-07,73.8,74.9,72.6,74.3,465758
2351,2018-12-10,73.5,74.3,72.2,72.8,464003
2351,2018-12-11,73.8,74.3,72.1,74.1,732003
2351,2018-12-12,73.7,74.9,73.6,73.9,709000
2351,2018-12-13,74.5,74.5,72.9,73.8,536268
2351,2018-12-14,74.5,75.0,72.9,74.7,1090260
2351,2018-12-17,74.6,75.7,74.0,75.0,768052
2351,2018-12-18,73.8,74.9,73.0,73.2,246124
2351,2018-12-19,73.3,73.6,70.8,70.9,603350
2351,2018-12-20,70.5,71.4,68.5,68.7,534151
2351,2018-12-21,68.5,70.9,68.1,70.9,605100
2351,2018-12-22,70.9,72.4,70.2,70.2,481674
2351,2018-12-24,70.4,71.7,68.0,68.1,814200
2351,2018-12-25,67.4,68.5,66.6,67.9,311130
2351,2018-12-26,68.0,69.0,67.0,67.0,267227
2351,2018-12-27,68.5,68.8,68.1,68.4,378100
2351,2018-12-28,68.4,69.2,68.1,68.9,447228
