stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2017-10-02,3.24,21.37,3.49
2308,2017-10-03,3.21,21.58,3.53
2308,2017-10-05,3.22,21.51,3.51
2308,2017-10-06,3.24,21.37,3.49
2308,2017-10-11,3.21,21.58,3.53
2308,2017-10-12,3.29,21.02,3.44
2308,2017-10-13,3.34,20.68,3.38
2308,2017-10-16,3.41,20.26,3.31
2308,2017-10-17,3.44,20.12,3.29
2308,2017-10-18,3.4,20.33,3.32
2308,2017-10-19,3.39,20.4,3.33
2308,2017-10-20,3.37,20.54,3.36
2308,2017-10-23,3.46,19.99,3.27
2308,2017-10-24,3.46,19.99,3.27
2308,2017-10-25,3.47,19.92,3.25
2308,2017-10-26,3.48,19.85,3.24
2308,2017-10-27,3.44,20.12,3.29
2308,2017-10-30,3.45,20.28,3.11
2308,2017-10-31,3.45,20.28,3.11
