stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2017-02-02,2.94,23.22,3.74
2308,2017-02-03,2.91,23.5,3.78
2308,2017-02-06,2.86,23.91,3.85
2308,2017-02-07,2.87,23.77,3.83
2308,2017-02-08,2.86,23.91,3.85
2308,2017-02-09,2.86,23.91,3.85
2308,2017-02-10,2.86,23.91,3.85
2308,2017-02-13,2.86,23.91,3.85
2308,2017-02-14,2.85,23.98,3.86
2308,2017-02-15,2.85,23.98,3.86
2308,2017-02-16,2.86,23.91,3.85
2308,2017-02-17,2.88,23.7,3.81
2308,2017-02-18,2.85,23.98,3.86
2308,2017-02-20,2.87,23.77,3.83
2308,2017-02-21,2.92,23.36,3.76
2308,2017-02-22,2.91,23.5,3.78
2308,2017-02-23,2.92,23.43,3.77
2308,2017-02-24,2.92,23.36,3.76
