stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2020-10-05,2.64,24.77,3.7
2308,2020-10-06,2.61,25.03,3.74
2308,2020-10-07,2.62,24.97,3.73
2308,2020-10-08,2.59,25.23,3.77
2308,2020-10-12,2.55,25.62,3.83
2308,2020-10-13,2.57,25.42,3.8
2308,2020-10-14,2.58,25.36,3.79
2308,2020-10-15,2.57,25.42,3.8
2308,2020-10-16,2.56,25.49,3.81
2308,2020-10-19,2.54,25.69,3.84
2308,2020-10-20,2.54,25.69,3.84
2308,2020-10-21,2.54,25.69,3.84
2308,2020-10-22,2.57,25.42,3.8
2308,2020-10-23,2.6,25.1,3.75
2308,2020-10-26,2.57,25.42,3.8
2308,2020-10-27,2.46,26.54,3.96
2308,2020-10-28,2.49,22.5,3.71
2308,2020-10-29,2.56,21.89,3.6
2308,2020-10-30,2.63,21.32,3.51
