stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2025-03-03,1.79,28.76,4.4
2308,2025-03-04,1.85,27.84,4.26
2308,2025-03-05,1.85,27.91,4.27
2308,2025-03-06,1.83,28.28,4.33
2308,2025-03-07,1.87,27.65,4.23
2308,2025-03-10,1.86,27.69,4.24
2308,2025-03-11,1.89,27.32,4.18
2308,2025-03-12,1.81,28.58,4.37
2308,2025-03-13,1.8,28.65,4.39
2308,2025-03-14,1.85,27.91,4.27
2308,2025-03-17,1.78,29.06,4.45
2308,2025-03-18,1.75,29.5,4.52
2308,2025-03-19,1.79,28.8,4.41
2308,2025-03-20,1.78,29.02,4.44
2308,2025-03-21,1.77,29.2,4.47
2308,2025-03-24,1.79,28.91,4.43
2308,2025-03-25,1.79,28.91,4.43
2308,2025-03-26,1.75,29.42,4.5
2308,2025-03-27,1.79,28.91,4.43
2308,2025-03-28,1.86,27.77,4.25
2308,2025-03-31,1.94,26.55,4.06
