stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2016-09-01,2.96,22.81,3.79
2308,2016-09-02,2.99,22.6,3.75
2308,2016-09-05,2.88,23.41,3.89
2308,2016-09-06,2.86,23.62,3.92
2308,2016-09-07,2.87,23.55,3.91
2308,2016-09-08,2.87,23.55,3.91
2308,2016-09-09,2.94,22.94,3.81
2308,2016-09-10,3.02,22.33,3.71
2308,2016-09-12,3.16,21.32,3.54
2308,2016-09-13,3.07,22.0,3.65
2308,2016-09-14,3.21,21.05,3.5
2308,2016-09-19,2.95,22.87,3.8
2308,2016-09-20,2.97,22.74,3.78
2308,2016-09-21,2.99,22.54,3.74
2308,2016-09-22,3.05,22.13,3.68
2308,2016-09-23,3.01,22.4,3.72
2308,2016-09-26,3.01,22.4,3.72
2308,2016-09-29,2.96,22.81,3.79
2308,2016-09-30,2.99,22.54,3.74
