stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2022-07-01,2.48,21.89,3.45
2308,2022-07-04,2.51,21.64,3.41
2308,2022-07-05,2.49,21.79,3.44
2308,2022-07-06,2.61,20.8,3.28
2308,2022-07-07,2.49,21.84,3.45
2308,2022-07-08,2.42,22.48,3.55
2308,2022-07-11,2.4,22.68,3.58
2308,2022-07-12,2.38,22.83,3.6
2308,2022-07-13,2.3,23.67,3.73
2308,2022-07-14,2.3,23.67,3.73
2308,2022-07-15,2.24,24.21,3.82
2308,2022-07-18,2.24,24.21,3.82
2308,2022-07-19,2.24,24.31,3.84
2308,2022-07-20,2.21,24.6,3.88
2308,2022-07-21,2.2,24.7,3.9
2308,2022-07-22,2.22,24.51,3.87
2308,2022-07-25,2.2,24.75,3.91
2308,2022-07-26,2.21,24.6,3.88
2308,2022-07-27,2.17,25.1,3.96
2308,2022-07-28,2.1,25.86,4.18
2308,2022-07-29,2.13,25.47,4.12
