stock_id,date,dividend_yield,pe_ratio,pb_ratio
2308,2020-08-03,2.47,26.47,3.95
2308,2020-08-04,2.41,27.12,4.05
2308,2020-08-05,2.44,26.73,3.99
2308,2020-08-06,2.44,26.73,3.99
2308,2020-08-07,2.49,26.21,3.91
2308,2020-08-10,2.48,26.34,3.93
2308,2020-08-11,2.51,26.08,3.89
2308,2020-08-12,2.52,25.95,3.88
2308,2020-08-13,2.48,26.34,3.93
2308,2020-08-14,2.48,26.34,3.93
2308,2020-08-17,2.45,26.67,3.98
2308,2020-08-18,2.48,26.34,3.93
2308,2020-08-19,2.5,26.14,3.9
2308,2020-08-20,2.62,24.9,3.72
2308,2020-08-21,2.62,24.97,3.73
2308,2020-08-24,2.54,25.75,3.85
2308,2020-08-25,2.56,25.56,3.82
2308,2020-08-26,2.54,25.75,3.85
2308,2020-08-27,2.58,25.29,3.78
2308,2020-08-28,2.58,25.36,3.79
2308,2020-08-31,2.65,24.71,3.69
