stock_id,ocf,year,season
6415,1965291.0,2025,2
6416,214760.0,2025,2
6426,-2132.0,2025,2
6431,-28921.0,2025,2
6438,6218.0,2025,2
6442,968997.0,2025,2
6443,32434.0,2025,2
6446,1131893.0,2025,2
6449,454121.0,2025,2
6451,-865657.0,2025,2
6456,819161.0,2025,2
6464,673484.0,2025,2
6472,2704971.0,2025,2
6477,227091.0,2025,2
6491,1297660.0,2025,2
6504,335829.0,2025,2
6505,19672408.0,2025,2
6515,1440907.0,2025,2
6525,582904.0,2025,2
6526,1960344.0,2025,2
6531,1068932.0,2025,2
6533,-57763.0,2025,2
6534,471548.0,2025,2
6541,-617715.0,2025,2
6550,-1205149.0,2025,2
6552,-29673.0,2025,2
6558,57796.0,2025,2
6573,-18218.0,2025,2
6579,37405.0,2025,2
6581,502417.0,2025,2
6582,52021.0,2025,2
6585,429067.0,2025,2
6589,-280696.0,2025,2
6591,-7133.0,2025,2
6592,10419523.0,2025,2
6598,-147827.0,2025,2
6605,2361560.0,2025,2
6606,169168.0,2025,2
6614,-711931.0,2025,2
6625,-50032.0,2025,2
6641,14965.0,2025,2
6645,-72587.0,2025,2
6655,182126.0,2025,2
6657,-167973.0,2025,2
6658,32554.0,2025,2
6666,380986.0,2025,2
6668,60824.0,2025,2
6669,-16833792.0,2025,2
6670,3422141.0,2025,2
6671,912.0,2025,2
6672,216600.0,2025,2
6674,-12514.0,2025,2
6689,189010.0,2025,2
6691,1481841.0,2025,2
6695,41235.0,2025,2
6698,23753.0,2025,2
6706,-513471.0,2025,2
6715,280032.0,2025,2
6719,327957.0,2025,2
6722,87402.0,2025,2
6742,-15487.0,2025,2
6743,229063.0,2025,2
6753,578013.0,2025,2
6754,172644.0,2025,2
6756,107799.0,2025,2
6757,2662655.0,2025,2
6768,1407758.0,2025,2
6770,3445800.0,2025,2
6771,52572.0,2025,2
6776,340512.0,2025,2
6781,2262709.0,2025,2
6782,622722.0,2025,2
6789,1562863.0,2025,2
6790,457307.0,2025,2
6792,73487.0,2025,2
6794,-52215.0,2025,2
6796,-8753.0,2025,2
6799,185003.0,2025,2
6805,563230.0,2025,2
6807,28337.0,2025,2
6830,319575.0,2025,2
6831,-30820.0,2025,2
6834,32896.0,2025,2
6835,31699.0,2025,2
6838,7307.0,2025,2
6854,-475440.0,2025,2
6861,120835.0,2025,2
6862,102429.0,2025,2
6863,401222.0,2025,2
6869,-262972.0,2025,2
6873,-1674798.0,2025,2
6885,-152468.0,2025,2
6887,110438.0,2025,2
6890,2517097.0,2025,2
6901,-192138.0,2025,2
6902,-120948.0,2025,2
6906,18203.0,2025,2
6908,217856.0,2025,2
6909,1113.0,2025,2
6914,1362924.0,2025,2
6916,-41163.0,2025,2
6918,91176.0,2025,2
6919,-296684.0,2025,2
6921,-16379.0,2025,2
6923,203102.0,2025,2
6924,168470.0,2025,2
6928,102991.0,2025,2
6931,41865.0,2025,2
6933,-975528.0,2025,2
6934,-77016.0,2025,2
6936,60027.0,2025,2
6937,101134.0,2025,2
6944,360271.0,2025,2
6947,-61018.0,2025,2
6949,-123018.0,2025,2
6951,250098.0,2025,2
6952,-6351.0,2025,2
6955,38221.0,2025,2
6957,446033.0,2025,2
6958,9948305.0,2025,2
6962,-216003.0,2025,2
6965,1193618.0,2025,2
6969,62093.0,2025,2
6988,13963.0,2025,2
6994,49912.0,2025,2
7610,-251361.0,2025,2
7631,40006.0,2025,2
7705,290873.0,2025,2
7711,1338993.0,2025,2
7721,67118.0,2025,2
7722,1065638.0,2025,2
7730,-7314.0,2025,2
7732,49597.0,2025,2
7736,218016.0,2025,2
7740,-124292.0,2025,2
7749,243404.0,2025,2
7750,920270.0,2025,2
7760,92315.0,2025,2
7765,194878.0,2025,2
7768,53854.0,2025,2
7769,8474870.0,2025,2
7780,114912.0,2025,2
7786,941259.0,2025,2
7788,87961.0,2025,2
7791,11894.0,2025,2
7795,191195.0,2025,2
7799,-238696.0,2025,2
7803,-112689.0,2025,2
7818,941685.0,2025,2
7821,3358.0,2025,2
7822,234836.0,2025,2
7827,-267263.0,2025,2
8011,241530.0,2025,2
