stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2018-06-01,2.31,11.15,1.34
2317,2018-06-04,2.28,11.3,1.36
2317,2018-06-05,2.27,11.34,1.37
2317,2018-06-06,2.24,11.47,1.38
2317,2018-06-07,2.19,11.74,1.41
2317,2018-06-08,2.27,11.36,1.37
2317,2018-06-11,2.29,11.25,1.36
2317,2018-06-12,2.28,11.29,1.36
2317,2018-06-13,2.28,11.3,1.36
2317,2018-06-14,2.34,11.0,1.33
2317,2018-06-15,2.35,10.94,1.32
2317,2018-06-19,2.41,10.68,1.29
2317,2018-06-20,2.41,10.68,1.29
2317,2018-06-21,2.42,10.64,1.28
2317,2018-06-22,2.43,10.59,1.28
2317,2018-06-25,2.45,10.49,1.26
2317,2018-06-26,2.47,10.42,1.26
2317,2018-06-27,2.47,10.41,1.26
2317,2018-06-28,2.48,10.36,1.25
2317,2018-06-29,2.4,10.71,1.29
