stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2016-11-01,5.91,9.72,1.36
2317,2016-11-02,6.05,9.49,1.33
2317,2016-11-03,6.12,9.39,1.31
2317,2016-11-04,6.1,9.43,1.32
2317,2016-11-07,5.99,9.6,1.34
2317,2016-11-08,6.02,9.54,1.33
2317,2016-11-09,6.22,9.24,1.29
2317,2016-11-10,6.13,9.37,1.31
2317,2016-11-11,6.33,9.08,1.27
2317,2016-11-14,6.33,10.3,1.38
2317,2016-11-15,6.33,10.3,1.38
2317,2016-11-16,6.33,10.3,1.38
2317,2016-11-17,6.2,10.51,1.41
2317,2016-11-18,6.18,10.55,1.41
2317,2016-11-21,6.18,10.55,1.41
2317,2016-11-22,6.16,10.59,1.42
2317,2016-11-23,6.1,10.69,1.43
2317,2016-11-24,6.17,10.57,1.42
2317,2016-11-25,6.21,10.5,1.41
2317,2016-11-28,6.15,10.6,1.42
2317,2016-11-29,6.1,10.69,1.43
2317,2016-11-30,6.1,10.69,1.43
