stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2018-07-02,2.47,10.42,1.26
2317,2018-07-03,2.48,10.39,1.25
2317,2018-07-04,2.45,10.5,1.27
2317,2018-07-05,2.46,10.45,1.26
2317,2018-07-06,2.48,10.36,1.25
2317,2018-07-09,2.48,10.4,1.25
2317,2018-07-10,2.48,10.36,1.25
2317,2018-07-11,2.45,10.5,1.27
2317,2018-07-12,2.46,10.45,1.26
2317,2018-07-13,2.41,10.67,1.29
2317,2018-07-16,2.42,10.66,1.28
2317,2018-07-17,2.41,10.67,1.29
2317,2018-07-18,2.38,10.82,1.3
2317,2018-07-19,2.35,10.97,1.32
2317,2018-07-20,2.34,10.98,1.32
2317,2018-07-23,2.34,11.0,1.33
2317,2018-07-24,2.35,10.97,1.32
2317,2018-07-25,2.42,10.64,1.28
2317,2018-07-26,2.4,10.75,1.3
2317,2018-07-27,2.4,10.71,1.29
2317,2018-07-30,2.38,10.84,1.31
2317,2018-07-31,2.39,10.79,1.3
