stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2025-05-02,3.93,13.42,1.25
2317,2025-05-05,4.07,12.97,1.2
2317,2025-05-06,3.97,13.28,1.23
2317,2025-05-07,4.0,13.19,1.22
2317,2025-05-08,3.97,13.28,1.23
2317,2025-05-09,3.95,13.38,1.24
2317,2025-05-12,3.79,13.92,1.29
2317,2025-05-13,3.67,14.38,1.33
2317,2025-05-14,3.56,14.83,1.38
2317,2025-05-15,3.64,12.82,1.35
2317,2025-05-16,3.67,12.7,1.34
2317,2025-05-19,3.77,12.38,1.3
2317,2025-05-20,3.77,12.38,1.3
2317,2025-05-21,3.74,12.46,1.31
2317,2025-05-22,3.79,12.3,1.29
2317,2025-05-23,3.77,12.38,1.3
2317,2025-05-26,3.79,12.3,1.29
2317,2025-05-27,3.82,12.22,1.29
2317,2025-05-28,3.82,12.22,1.29
2317,2025-05-29,3.72,12.54,1.32
