stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2017-09-01,3.83,13.62,1.92
2317,2017-09-04,3.86,13.5,1.9
2317,2017-09-05,3.86,13.5,1.9
2317,2017-09-06,3.9,13.38,1.89
2317,2017-09-07,3.9,13.38,1.89
2317,2017-09-08,3.85,13.56,1.91
2317,2017-09-11,3.88,13.44,1.9
2317,2017-09-12,3.85,13.56,1.91
2317,2017-09-13,3.9,13.38,1.89
2317,2017-09-14,3.93,13.27,1.87
2317,2017-09-15,3.91,13.33,1.88
2317,2017-09-18,3.95,13.21,1.86
2317,2017-09-19,4.09,12.75,1.8
2317,2017-09-20,4.23,12.34,1.74
2317,2017-09-21,4.05,12.86,1.81
2317,2017-09-22,4.17,12.51,1.76
2317,2017-09-25,4.29,12.17,1.72
2317,2017-09-26,4.35,11.99,1.69
2317,2017-09-27,4.29,12.17,1.72
2317,2017-09-28,4.31,12.11,1.71
2317,2017-09-29,4.29,12.17,1.72
2317,2017-09-30,4.21,12.4,1.75
