stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2024-08-01,2.67,18.56,1.88
2317,2024-08-02,2.9,17.09,1.74
2317,2024-08-05,3.21,15.4,1.56
2317,2024-08-06,3.22,15.35,1.56
2317,2024-08-07,3.17,15.63,1.59
2317,2024-08-08,3.3,14.99,1.52
2317,2024-08-09,3.2,15.44,1.57
2317,2024-08-12,3.07,16.13,1.64
2317,2024-08-13,2.98,16.59,1.68
2317,2024-08-14,2.91,17.0,1.73
2317,2024-08-15,2.98,16.37,1.64
2317,2024-08-16,2.93,16.64,1.67
2317,2024-08-19,2.89,16.91,1.7
2317,2024-08-20,2.9,16.86,1.69
2317,2024-08-21,2.94,16.59,1.67
2317,2024-08-22,3.01,16.23,1.63
2317,2024-08-23,3.0,16.27,1.63
2317,2024-08-26,2.97,16.46,1.65
2317,2024-08-27,2.99,16.32,1.64
2317,2024-08-28,2.91,16.77,1.68
2317,2024-08-29,2.93,16.68,1.68
2317,2024-08-30,2.93,16.68,1.68
