stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2020-04-01,5.71,8.41,0.78
2317,2020-04-06,5.7,8.44,0.78
2317,2020-04-07,5.62,8.56,0.8
2317,2020-04-08,5.33,9.01,0.84
2317,2020-04-09,5.41,8.89,0.83
2317,2020-04-10,5.41,8.88,0.83
2317,2020-04-13,5.47,8.79,0.82
2317,2020-04-14,5.38,8.94,0.83
2317,2020-04-15,5.4,8.91,0.83
2317,2020-04-16,5.41,8.89,0.83
2317,2020-04-17,5.28,9.11,0.85
2317,2020-04-20,5.25,9.16,0.85
2317,2020-04-21,5.44,8.83,0.82
2317,2020-04-22,5.41,8.88,0.83
2317,2020-04-23,5.41,8.89,0.83
2317,2020-04-24,5.42,8.87,0.82
2317,2020-04-27,5.34,9.0,0.84
2317,2020-04-28,5.32,9.04,0.84
2317,2020-04-29,5.29,9.09,0.85
2317,2020-04-30,5.19,9.25,0.86
