stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2017-11-01,4.02,12.98,1.83
2317,2017-11-02,4.0,13.04,1.84
2317,2017-11-03,3.98,13.09,1.85
2317,2017-11-06,3.98,13.09,1.85
2317,2017-11-07,4.02,12.98,1.83
2317,2017-11-08,4.05,12.86,1.81
2317,2017-11-09,4.15,12.57,1.77
2317,2017-11-10,4.19,12.46,1.76
2317,2017-11-13,4.21,12.4,1.75
2317,2017-11-14,4.25,12.28,1.73
2317,2017-11-15,4.37,13.14,1.67
2317,2017-11-16,4.33,13.27,1.68
2317,2017-11-17,4.27,13.46,1.71
2317,2017-11-20,4.33,13.27,1.68
2317,2017-11-21,4.33,13.27,1.68
2317,2017-11-22,4.33,13.27,1.68
2317,2017-11-23,4.25,13.52,1.72
2317,2017-11-24,4.31,13.33,1.69
2317,2017-11-27,4.37,13.14,1.67
2317,2017-11-28,4.39,13.07,1.66
2317,2017-11-29,4.37,13.14,1.67
2317,2017-11-30,4.5,12.76,1.62
