stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2019-06-03,5.45,8.16,0.8
2317,2019-06-04,5.57,7.98,0.79
2317,2019-06-05,5.63,7.89,0.78
2317,2019-06-06,5.63,7.9,0.78
2317,2019-06-10,5.55,8.01,0.79
2317,2019-06-11,5.52,8.04,0.79
2317,2019-06-12,5.43,8.19,0.81
2317,2019-06-13,5.39,8.24,0.81
2317,2019-06-14,5.33,8.34,0.82
2317,2019-06-17,5.24,8.49,0.84
2317,2019-06-18,5.27,8.43,0.83
2317,2019-06-19,5.18,8.58,0.84
2317,2019-06-20,5.15,8.63,0.85
2317,2019-06-21,5.21,8.53,0.84
2317,2019-06-24,5.19,8.57,0.84
2317,2019-06-25,5.24,8.49,0.84
2317,2019-06-26,5.24,8.48,0.83
2317,2019-06-27,5.17,8.6,0.85
2317,2019-06-28,5.17,8.6,0.85
