stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2020-09-01,5.45,10.32,0.91
2317,2020-09-02,5.4,10.43,0.92
2317,2020-09-03,5.41,10.42,0.92
2317,2020-09-04,5.46,10.31,0.91
2317,2020-09-07,5.43,10.36,0.92
2317,2020-09-08,5.42,10.39,0.92
2317,2020-09-09,5.39,10.44,0.92
2317,2020-09-10,5.35,10.52,0.93
2317,2020-09-11,5.35,10.52,0.93
2317,2020-09-14,5.29,10.64,0.94
2317,2020-09-15,5.31,10.6,0.94
2317,2020-09-16,5.33,10.56,0.93
2317,2020-09-17,5.38,10.47,0.93
2317,2020-09-18,5.41,10.4,0.92
2317,2020-09-21,5.43,10.38,0.92
2317,2020-09-22,5.47,10.29,0.91
2317,2020-09-23,5.48,10.28,0.91
2317,2020-09-24,5.6,10.05,0.89
2317,2020-09-25,5.65,9.96,0.88
2317,2020-09-28,5.46,10.31,0.91
2317,2020-09-29,5.45,10.32,0.91
2317,2020-09-30,5.43,10.38,0.92
